transaction_id,customer_id,timestamp,amount,currency,payment_method,merchant_category,subscription_status,payment_status,failure_category,failure_code,attempt_number,previous_transactions,previous_successes,previous_failures,previous_recovery_successes,customer_failure_rate,hour_of_day,day_of_week,is_weekend,recovery_probability,recovered
TXN_049077,CUST_03959,2027-05-27 05:00:00,759.46,INR,credit_card,ecommerce,none,successful,none,NONE,1,14,11,3,4,0.21428571428571427,5,3,0,0.5312,0
TXN_049078,CUST_02575,2027-05-27 05:15:00,1367.3,INR,credit_card,ecommerce,none,failed,transient,PROCESSING_TIMEOUT,1,24,20,4,1,0.16666666666666666,5,3,0,0.6525,1
TXN_049079,CUST_04248,2027-05-27 05:30:00,2470.81,INR,netbanking,travel,active,successful,none,NONE,1,1,1,0,4,0.0,5,3,0,0.7168,0
TXN_049080,CUST_05396,2027-05-27 05:45:00,2357.08,INR,upi,food,past_due,successful,none,NONE,1,3,1,2,5,0.6666666666666666,5,3,0,0.5378,0
TXN_049081,CUST_07206,2027-05-27 06:00:00,1683.2,INR,credit_card,saas,none,failed,merchant_error,INVALID_REQUEST,1,12,5,7,4,0.5833333333333334,6,3,0,0.1559,0
TXN_049082,CUST_01622,2027-05-27 06:15:00,3697.65,INR,netbanking,food,none,successful,none,NONE,1,29,25,4,1,0.13793103448275862,6,3,0,0.5582,0
TXN_049083,CUST_02996,2027-05-27 06:30:00,2534.36,INR,upi,food,none,successful,none,NONE,1,4,4,0,2,0.0,6,3,0,0.6466,0
TXN_049084,CUST_01971,2027-05-27 06:45:00,23509.23,INR,credit_card,food,none,failed,network_failure,NETWORK_ERROR,1,11,5,6,0,0.5454545454545454,6,3,0,0.4557,1
TXN_049085,CUST_08623,2027-05-27 07:00:00,428.46,INR,debit_card,ecommerce,none,successful,none,NONE,1,7,6,1,3,0.14285714285714285,7,3,0,0.5501,0
TXN_049086,CUST_04416,2027-05-27 07:15:00,2230.29,INR,upi,food,active,failed,transient,GATEWAY_TIMEOUT,1,27,23,4,3,0.14814814814814814,7,3,0,0.7247,1
TXN_049087,CUST_02119,2027-05-27 07:30:00,435.45,INR,credit_card,healthcare,none,failed,insufficient_funds,INSUFFICIENT_FUNDS,1,28,28,0,3,0.0,7,3,0,0.4872,0
TXN_049088,CUST_01112,2027-05-27 07:45:00,2841.42,INR,upi,food,none,successful,none,NONE,1,15,15,0,4,0.0,7,3,0,0.7326,0
TXN_049089,CUST_02215,2027-05-27 08:00:00,5426.55,INR,netbanking,ecommerce,none,failed,insufficient_funds,INSUFFICIENT_FUNDS,2,5,0,6,0,1.2,8,3,0,0.1511,0
TXN_049090,CUST_04727,2027-05-27 08:15:00,2399.6,INR,wallet,healthcare,none,successful,none,NONE,1,18,17,1,2,0.05555555555555555,8,3,0,0.452,0
TXN_049091,CUST_00797,2027-05-27 08:30:00,12167.66,INR,debit_card,food,past_due,successful,none,NONE,1,4,0,5,4,1.25,8,3,0,0.1421,0
TXN_049092,CUST_03308,2027-05-27 08:45:00,700.27,INR,upi,travel,active,successful,none,NONE,1,26,21,5,2,0.19230769230769232,8,3,0,0.387,0
TXN_049093,CUST_02970,2027-05-27 09:00:00,2398.56,INR,wallet,ecommerce,past_due,successful,none,NONE,1,19,12,7,2,0.3684210526315789,9,3,0,0.3526,0
TXN_049094,CUST_09614,2027-05-27 09:15:00,1930.22,INR,upi,education,active,successful,none,NONE,1,21,18,3,2,0.14285714285714285,9,3,0,0.5449,0
TXN_049095,CUST_06464,2027-05-27 09:30:00,2674.26,INR,wallet,saas,none,failed,insufficient_funds,INSUFFICIENT_FUNDS,1,13,13,0,4,0.0,9,3,0,0.4582,1
TXN_049096,CUST_05935,2027-05-27 09:45:00,2398.38,INR,upi,healthcare,none,successful,none,NONE,1,7,7,0,0,0.0,9,3,0,0.4952,0
TXN_049097,CUST_04628,2027-05-27 10:00:00,3624.97,INR,upi,education,none,successful,none,NONE,1,2,1,1,3,0.5,10,3,0,0.5512,0
TXN_049098,CUST_04103,2027-05-27 10:15:00,557.48,INR,credit_card,travel,none,successful,none,NONE,1,8,2,6,3,0.75,10,3,0,0.3644,0
TXN_049099,CUST_09938,2027-05-27 10:30:00,4789.11,INR,credit_card,travel,active,successful,none,NONE,1,17,12,5,0,0.29411764705882354,10,3,0,0.5576,0
TXN_049100,CUST_08430,2027-05-27 10:45:00,1147.9,INR,credit_card,saas,active,failed,authentication_failure,AUTH_FAILED,2,13,7,6,0,0.46153846153846156,10,3,0,0.3048,1
TXN_049101,CUST_08030,2027-05-27 11:00:00,4018.77,INR,netbanking,travel,none,successful,none,NONE,1,5,4,1,4,0.2,11,3,0,0.7162,0
TXN_049102,CUST_02499,2027-05-27 11:15:00,3906.37,INR,upi,healthcare,active,successful,none,NONE,1,5,5,0,4,0.0,11,3,0,0.6573,0
TXN_049103,CUST_05234,2027-05-27 11:30:00,777.27,INR,upi,saas,active,successful,none,NONE,1,9,2,7,3,0.7777777777777778,11,3,0,0.2574,0
TXN_049104,CUST_08641,2027-05-27 11:45:00,1264.9,INR,debit_card,healthcare,none,successful,none,NONE,1,7,0,7,3,1.0,11,3,0,0.3485,0
TXN_049105,CUST_03230,2027-05-27 12:00:00,781.31,INR,credit_card,healthcare,none,successful,none,NONE,1,8,2,6,3,0.75,12,3,0,0.3708,0
TXN_049106,CUST_09197,2027-05-27 12:15:00,1142.69,INR,upi,saas,none,failed,expired_payment_method,PAYMENT_METHOD_EXPIRED,2,9,8,1,1,0.1111111111111111,12,3,0,0.334,0
TXN_049107,CUST_08002,2027-05-27 12:30:00,3584.59,INR,upi,ecommerce,active,failed,transient,GATEWAY_TIMEOUT,1,27,27,0,4,0.0,12,3,0,0.95,1
TXN_049108,CUST_05519,2027-05-27 12:45:00,3648.8,INR,upi,food,past_due,successful,none,NONE,1,25,24,1,2,0.04,12,3,0,0.4803,0
TXN_049109,CUST_00639,2027-05-27 13:00:00,3750.16,INR,upi,food,active,failed,insufficient_funds,INSUFFICIENT_FUNDS,1,29,26,3,4,0.10344827586206896,13,3,0,0.5158,0
TXN_049110,CUST_07904,2027-05-27 13:15:00,1502.26,INR,debit_card,travel,none,successful,none,NONE,1,5,1,4,2,0.8,13,3,0,0.3974,0
TXN_049111,CUST_02630,2027-05-27 13:30:00,346.46,INR,upi,education,none,failed,transient,GATEWAY_TIMEOUT,1,25,24,1,2,0.04,13,3,0,0.8848,1
TXN_049112,CUST_08121,2027-05-27 13:45:00,1789.4,INR,credit_card,ecommerce,active,failed,unknown,UNKNOWN_ERROR,1,23,19,4,5,0.17391304347826086,13,3,0,0.6322,0
TXN_049113,CUST_04761,2027-05-27 14:00:00,6046.95,INR,credit_card,healthcare,none,failed,unknown,UNKNOWN_ERROR,2,23,20,3,5,0.13043478260869565,14,3,0,0.5041,0
TXN_049114,CUST_01559,2027-05-27 14:15:00,4834.51,INR,upi,education,active,successful,none,NONE,1,7,5,2,4,0.2857142857142857,14,3,0,0.4397,0
TXN_049115,CUST_07818,2027-05-27 14:30:00,851.3,INR,wallet,healthcare,none,successful,none,NONE,1,1,0,3,2,3.0,14,3,0,0.02,0
TXN_049116,CUST_02961,2027-05-27 14:45:00,7105.54,INR,credit_card,ecommerce,active,failed,expired_payment_method,CARD_EXPIRED,3,16,11,5,5,0.3125,14,3,0,0.02,0
TXN_049117,CUST_02228,2027-05-27 15:00:00,730.09,INR,netbanking,education,none,successful,none,NONE,1,24,24,0,0,0.0,15,3,0,0.469,0
TXN_049118,CUST_00953,2027-05-27 15:15:00,1866.57,INR,credit_card,travel,none,successful,none,NONE,1,5,5,0,1,0.0,15,3,0,0.5325,0
TXN_049119,CUST_09728,2027-05-27 15:30:00,849.99,INR,debit_card,education,active,failed,insufficient_funds,INSUFFICIENT_FUNDS,2,7,4,3,5,0.42857142857142855,15,3,0,0.2108,1
TXN_049120,CUST_00493,2027-05-27 15:45:00,14854.71,INR,credit_card,food,none,successful,none,NONE,1,14,8,6,1,0.42857142857142855,15,3,0,0.222,0
TXN_049121,CUST_01617,2027-05-27 16:00:00,1748.44,INR,credit_card,travel,none,successful,none,NONE,1,19,13,6,5,0.3157894736842105,16,3,0,0.5537,0
TXN_049122,CUST_07881,2027-05-27 16:15:00,518.58,INR,upi,food,none,successful,none,NONE,1,22,16,6,4,0.2727272727272727,16,3,0,0.4677,0
TXN_049123,CUST_02991,2027-05-27 16:30:00,5823.91,INR,upi,ecommerce,none,successful,none,NONE,1,6,6,0,3,0.0,16,3,0,0.6699,0
TXN_049124,CUST_03399,2027-05-27 16:45:00,567.9,INR,upi,saas,none,successful,none,NONE,1,22,21,1,4,0.045454545454545456,16,3,0,0.6908,0
TXN_049125,CUST_03584,2027-05-27 17:00:00,1282.34,INR,upi,ecommerce,past_due,successful,none,NONE,1,5,4,1,4,0.2,17,3,0,0.6734,0
TXN_049126,CUST_08982,2027-05-27 17:15:00,5693.78,INR,debit_card,travel,past_due,successful,none,NONE,1,4,0,5,0,1.25,17,3,0,0.2192,0
TXN_049127,CUST_06066,2027-05-27 17:30:00,1292.98,INR,upi,food,none,failed,network_failure,CONNECTION_FAILED,1,17,14,3,1,0.17647058823529413,17,3,0,0.6789,0
TXN_049128,CUST_09322,2027-05-27 17:45:00,2525.34,INR,upi,healthcare,none,failed,transient,PROCESSING_TIMEOUT,1,26,21,5,1,0.19230769230769232,17,3,0,0.8227,1
TXN_049129,CUST_02382,2027-05-27 18:00:00,728.65,INR,netbanking,education,active,failed,transient,PROCESSING_TIMEOUT,3,13,6,7,5,0.5384615384615384,18,3,0,0.4383,0
TXN_049130,CUST_09590,2027-05-27 18:15:00,10226.88,INR,upi,food,none,failed,transient,GATEWAY_TIMEOUT,1,2,0,3,3,1.5,18,3,0,0.2931,0
TXN_049131,CUST_02500,2027-05-27 18:30:00,555.31,INR,netbanking,food,none,successful,none,NONE,1,1,0,6,0,6.0,18,3,0,0.02,0
TXN_049132,CUST_04280,2027-05-27 18:45:00,1053.75,INR,netbanking,ecommerce,active,successful,none,NONE,1,3,0,6,3,2.0,18,3,0,0.02,0
TXN_049133,CUST_06848,2027-05-27 19:00:00,1427.4,INR,netbanking,education,none,successful,none,NONE,1,18,13,5,0,0.2777777777777778,19,3,0,0.4585,0
TXN_049134,CUST_06484,2027-05-27 19:15:00,429.8,INR,upi,healthcare,active,failed,transient,GATEWAY_TIMEOUT,1,27,24,3,1,0.1111111111111111,19,3,0,0.833,1
TXN_049135,CUST_05992,2027-05-27 19:30:00,2126.16,INR,upi,ecommerce,none,failed,transient,GATEWAY_TIMEOUT,2,15,15,0,4,0.0,19,3,0,0.7253,1
TXN_049136,CUST_04707,2027-05-27 19:45:00,5382.46,INR,upi,education,active,failed,transient,GATEWAY_TIMEOUT,1,2,0,7,0,3.5,19,3,0,0.02,0
TXN_049137,CUST_01477,2027-05-27 20:00:00,8272.09,INR,netbanking,healthcare,none,failed,insufficient_funds,BALANCE_LOW,2,9,4,5,5,0.5555555555555556,20,3,0,0.02,0
TXN_049138,CUST_00225,2027-05-27 20:15:00,3024.2,INR,wallet,ecommerce,active,successful,none,NONE,1,25,20,5,3,0.2,20,3,0,0.5158,0
TXN_049139,CUST_07000,2027-05-27 20:30:00,837.78,INR,credit_card,food,active,successful,none,NONE,1,11,11,0,5,0.0,20,3,0,0.4969,0
TXN_049140,CUST_01317,2027-05-27 20:45:00,473.44,INR,upi,ecommerce,active,successful,none,NONE,1,25,22,3,4,0.12,20,3,0,0.5247,0
TXN_049141,CUST_03545,2027-05-27 21:00:00,26844.77,INR,upi,ecommerce,active,successful,none,NONE,1,16,15,1,5,0.0625,21,3,0,0.6725,0
TXN_049142,CUST_05974,2027-05-27 21:15:00,5055.21,INR,netbanking,food,active,successful,none,NONE,1,2,0,3,5,1.5,21,3,0,0.1548,0
TXN_049143,CUST_02797,2027-05-27 21:30:00,7300.49,INR,upi,travel,active,successful,none,NONE,1,4,2,2,5,0.5,21,3,0,0.4588,0
TXN_049144,CUST_07429,2027-05-27 21:45:00,2378.54,INR,upi,saas,active,failed,merchant_error,INVALID_REQUEST,1,24,22,2,0,0.08333333333333333,21,3,0,0.1618,0
TXN_049145,CUST_01672,2027-05-27 22:00:00,5281.11,INR,netbanking,food,past_due,successful,none,NONE,1,14,10,4,0,0.2857142857142857,22,3,0,0.4593,0
TXN_049146,CUST_02814,2027-05-27 22:15:00,1545.46,INR,upi,food,active,successful,none,NONE,1,28,23,5,4,0.17857142857142858,22,3,0,0.5433,0
TXN_049147,CUST_06965,2027-05-27 22:30:00,582.25,INR,credit_card,food,none,failed,authentication_failure,AUTH_FAILED,1,6,3,3,2,0.5,22,3,0,0.4854,0
TXN_049148,CUST_04463,2027-05-27 22:45:00,580.42,INR,upi,food,none,successful,none,NONE,1,29,22,7,3,0.2413793103448276,22,3,0,0.579,0
TXN_049149,CUST_05403,2027-05-27 23:00:00,1700.76,INR,upi,food,active,successful,none,NONE,1,19,15,4,5,0.21052631578947367,23,3,0,0.5339,0
TXN_049150,CUST_01507,2027-05-27 23:15:00,2091.01,INR,upi,saas,none,successful,none,NONE,1,11,5,6,0,0.5454545454545454,23,3,0,0.3259,0
TXN_049151,CUST_00833,2027-05-27 23:30:00,2209.26,INR,upi,saas,none,successful,none,NONE,1,21,21,0,0,0.0,23,3,0,0.4739,0
TXN_049152,CUST_05831,2027-05-27 23:45:00,532.42,INR,netbanking,ecommerce,none,failed,unknown,UNKNOWN_ERROR,1,5,0,7,5,1.4,23,3,0,0.1711,0
TXN_049153,CUST_09216,2027-05-28 00:00:00,2276.42,INR,upi,food,none,failed,transient,PROCESSING_TIMEOUT,2,19,15,4,2,0.21052631578947367,0,4,0,0.8246,1
TXN_049154,CUST_01411,2027-05-28 00:15:00,137.88,INR,credit_card,food,active,failed,insufficient_funds,INSUFFICIENT_FUNDS,1,8,7,1,3,0.125,0,4,0,0.3867,1
TXN_049155,CUST_01213,2027-05-28 00:30:00,2215.62,INR,wallet,food,none,failed,authentication_failure,AUTH_FAILED,1,20,16,4,2,0.2,0,4,0,0.6271,1
TXN_049156,CUST_06634,2027-05-28 00:45:00,846.06,INR,wallet,saas,past_due,successful,none,NONE,1,25,19,6,4,0.24,0,4,0,0.6002,0
TXN_049157,CUST_06194,2027-05-28 01:00:00,1207.99,INR,upi,saas,none,successful,none,NONE,1,29,23,6,5,0.20689655172413793,1,4,0,0.523,0
TXN_049158,CUST_02249,2027-05-28 01:15:00,6489.74,INR,debit_card,food,none,successful,none,NONE,1,3,1,2,5,0.6666666666666666,1,4,0,0.4274,0
TXN_049159,CUST_08367,2027-05-28 01:30:00,2114.86,INR,upi,healthcare,none,successful,none,NONE,1,4,3,1,1,0.25,1,4,0,0.5495,0
TXN_049160,CUST_03347,2027-05-28 01:45:00,1518.71,INR,upi,ecommerce,none,successful,none,NONE,1,17,14,3,3,0.17647058823529413,1,4,0,0.645,0
TXN_049161,CUST_02238,2027-05-28 02:00:00,2036.72,INR,debit_card,education,active,successful,none,NONE,1,25,20,5,1,0.2,2,4,0,0.635,0
TXN_049162,CUST_07302,2027-05-28 02:15:00,5638.85,INR,wallet,travel,none,successful,none,NONE,1,2,0,3,2,1.5,2,4,0,0.1502,0
TXN_049163,CUST_08071,2027-05-28 02:30:00,4538.02,INR,upi,saas,none,successful,none,NONE,1,19,13,6,5,0.3157894736842105,2,4,0,0.6285,0
TXN_049164,CUST_01637,2027-05-28 02:45:00,11025.15,INR,upi,ecommerce,past_due,failed,insufficient_funds,INSUFFICIENT_FUNDS,2,20,20,0,1,0.0,2,4,0,0.1808,0
TXN_049165,CUST_09050,2027-05-28 03:00:00,730.18,INR,upi,ecommerce,active,successful,none,NONE,1,28,25,3,3,0.10714285714285714,3,4,0,0.8251,0
TXN_049166,CUST_07982,2027-05-28 03:15:00,1371.52,INR,upi,travel,none,failed,expired_payment_method,CARD_EXPIRED,1,26,23,3,5,0.11538461538461539,3,4,0,0.4472,0
TXN_049167,CUST_01569,2027-05-28 03:30:00,4278.15,INR,upi,ecommerce,active,failed,insufficient_funds,BALANCE_LOW,1,23,18,5,4,0.21739130434782608,3,4,0,0.2913,1
TXN_049168,CUST_01652,2027-05-28 03:45:00,5042.88,INR,upi,education,none,successful,none,NONE,1,10,9,1,1,0.1,3,4,0,0.4663,0
TXN_049169,CUST_02377,2027-05-28 04:00:00,2407.13,INR,upi,travel,past_due,successful,none,NONE,1,18,13,5,0,0.2777777777777778,4,4,0,0.4346,0
TXN_049170,CUST_07669,2027-05-28 04:15:00,4475.46,INR,upi,saas,active,failed,authentication_failure,AUTH_FAILED,2,12,8,4,4,0.3333333333333333,4,4,0,0.4207,1
TXN_049171,CUST_07709,2027-05-28 04:30:00,1640.13,INR,credit_card,healthcare,active,successful,none,NONE,1,19,16,3,2,0.15789473684210525,4,4,0,0.4015,0
TXN_049172,CUST_01397,2027-05-28 04:45:00,1111.32,INR,upi,saas,none,successful,none,NONE,1,19,13,6,2,0.3157894736842105,4,4,0,0.5319,0
TXN_049173,CUST_03583,2027-05-28 05:00:00,2184.92,INR,debit_card,ecommerce,none,failed,transient,GATEWAY_TIMEOUT,1,29,22,7,5,0.2413793103448276,5,4,0,0.95,1
TXN_049174,CUST_02823,2027-05-28 05:15:00,814.9,INR,debit_card,saas,none,failed,network_failure,NETWORK_ERROR,2,29,23,6,0,0.20689655172413793,5,4,0,0.6128,1
TXN_049175,CUST_02530,2027-05-28 05:30:00,2329.5,INR,credit_card,education,active,successful,none,NONE,1,25,21,4,2,0.16,5,4,0,0.6178,0
TXN_049176,CUST_09770,2027-05-28 05:45:00,1378.38,INR,netbanking,saas,none,failed,insufficient_funds,INSUFFICIENT_FUNDS,1,19,15,4,3,0.21052631578947367,5,4,0,0.3978,0
TXN_049177,CUST_05587,2027-05-28 06:00:00,436.3,INR,upi,travel,none,successful,none,NONE,1,4,2,2,1,0.5,6,4,0,0.2995,0
TXN_049178,CUST_00431,2027-05-28 06:15:00,4024.56,INR,upi,ecommerce,past_due,successful,none,NONE,1,3,0,5,1,1.6666666666666667,6,4,0,0.1311,0
TXN_049179,CUST_03586,2027-05-28 06:30:00,2115.2,INR,credit_card,saas,active,successful,none,NONE,1,17,15,2,5,0.11764705882352941,6,4,0,0.5921,0
TXN_049180,CUST_06148,2027-05-28 06:45:00,1519.97,INR,wallet,food,none,successful,none,NONE,1,6,2,4,4,0.6666666666666666,6,4,0,0.494,0
TXN_049181,CUST_04433,2027-05-28 07:00:00,3047.49,INR,credit_card,travel,none,successful,none,NONE,1,27,23,4,5,0.14814814814814814,7,4,0,0.5929,0
TXN_049182,CUST_09311,2027-05-28 07:15:00,3381.59,INR,upi,food,none,failed,merchant_error,INVALID_REQUEST,1,16,16,0,5,0.0,7,4,0,0.3515,1
TXN_049183,CUST_07615,2027-05-28 07:30:00,4023.41,INR,upi,food,none,successful,none,NONE,1,26,19,7,4,0.2692307692307692,7,4,0,0.4638,0
TXN_049184,CUST_04126,2027-05-28 07:45:00,910.27,INR,wallet,food,none,successful,none,NONE,1,27,25,2,4,0.07407407407407407,7,4,0,0.6317,0
TXN_049185,CUST_09090,2027-05-28 08:00:00,680.16,INR,upi,saas,active,failed,expired_payment_method,PAYMENT_METHOD_EXPIRED,2,16,10,6,1,0.375,8,4,0,0.3376,0
TXN_049186,CUST_09034,2027-05-28 08:15:00,830.03,INR,upi,ecommerce,none,failed,insufficient_funds,INSUFFICIENT_FUNDS,1,12,11,1,4,0.08333333333333333,8,4,0,0.4242,0
TXN_049187,CUST_06272,2027-05-28 08:30:00,19222.7,INR,upi,travel,none,failed,authentication_failure,OTP_FAILED,1,24,22,2,5,0.08333333333333333,8,4,0,0.524,1
TXN_049188,CUST_01888,2027-05-28 08:45:00,750.79,INR,credit_card,education,none,failed,insufficient_funds,BALANCE_LOW,1,2,0,5,1,2.5,8,4,0,0.02,0
TXN_049189,CUST_08417,2027-05-28 09:00:00,4712.46,INR,upi,ecommerce,active,successful,none,NONE,1,21,21,0,3,0.0,9,4,0,0.7092,0
TXN_049190,CUST_03346,2027-05-28 09:15:00,675.78,INR,upi,healthcare,past_due,failed,authentication_failure,AUTH_FAILED,3,14,10,4,3,0.2857142857142857,9,4,0,0.2482,0
TXN_049191,CUST_00408,2027-05-28 09:30:00,622.17,INR,wallet,healthcare,active,successful,none,NONE,1,27,27,0,4,0.0,9,4,0,0.5831,0
TXN_049192,CUST_06821,2027-05-28 09:45:00,414.02,INR,upi,saas,active,successful,none,NONE,1,20,19,1,5,0.05,9,4,0,0.6862,0
TXN_049193,CUST_02206,2027-05-28 10:00:00,487.69,INR,credit_card,food,none,failed,insufficient_funds,BALANCE_LOW,1,21,20,1,3,0.047619047619047616,10,4,0,0.3447,0
TXN_049194,CUST_06551,2027-05-28 10:15:00,1380.76,INR,upi,saas,none,failed,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,27,20,7,0,0.25925925925925924,10,4,0,0.3171,0
TXN_049195,CUST_01193,2027-05-28 10:30:00,2191.05,INR,upi,healthcare,active,failed,transient,GATEWAY_TIMEOUT,1,22,17,5,2,0.22727272727272727,10,4,0,0.8853,1
TXN_049196,CUST_02392,2027-05-28 10:45:00,2570.66,INR,debit_card,saas,past_due,successful,none,NONE,1,8,7,1,3,0.125,10,4,0,0.639,0
TXN_049197,CUST_01423,2027-05-28 11:00:00,2604.8,INR,credit_card,education,none,failed,insufficient_funds,BALANCE_LOW,1,1,0,4,0,4.0,11,4,0,0.02,0
TXN_049198,CUST_06656,2027-05-28 11:15:00,3166.8,INR,credit_card,travel,none,successful,none,NONE,1,12,10,2,4,0.16666666666666666,11,4,0,0.6431,0
TXN_049199,CUST_03274,2027-05-28 11:30:00,1309.41,INR,credit_card,healthcare,none,successful,none,NONE,1,20,19,1,4,0.05,11,4,0,0.5928,0
TXN_049200,CUST_02043,2027-05-28 11:45:00,251.92,INR,upi,saas,none,successful,none,NONE,1,18,14,4,2,0.2222222222222222,11,4,0,0.6995,0
TXN_049201,CUST_03660,2027-05-28 12:00:00,1618.33,INR,netbanking,saas,none,failed,expired_payment_method,CARD_EXPIRED,1,7,5,2,5,0.2857142857142857,12,4,0,0.455,1
TXN_049202,CUST_05729,2027-05-28 12:15:00,991.92,INR,netbanking,ecommerce,active,successful,none,NONE,1,2,0,3,0,1.5,12,4,0,0.2282,0
TXN_049203,CUST_09386,2027-05-28 12:30:00,3179.89,INR,upi,education,none,successful,none,NONE,1,8,5,3,2,0.375,12,4,0,0.5738,0
TXN_049204,CUST_02819,2027-05-28 12:45:00,3596.34,INR,netbanking,travel,none,failed,insufficient_funds,BALANCE_LOW,1,10,8,2,3,0.2,12,4,0,0.4347,0
TXN_049205,CUST_09521,2027-05-28 13:00:00,956.69,INR,wallet,saas,active,successful,none,NONE,1,16,16,0,4,0.0,13,4,0,0.6493,0
TXN_049206,CUST_04178,2027-05-28 13:15:00,3944.23,INR,upi,education,active,successful,none,NONE,1,11,7,4,0,0.36363636363636365,13,4,0,0.4536,0
TXN_049207,CUST_01317,2027-05-28 13:30:00,1657.4,INR,debit_card,travel,none,successful,none,NONE,1,25,22,3,4,0.12,13,4,0,0.7086,0
TXN_049208,CUST_06919,2027-05-28 13:45:00,784.23,INR,debit_card,travel,active,successful,none,NONE,1,3,3,0,0,0.0,13,4,0,0.4619,0
TXN_049209,CUST_00879,2027-05-28 14:00:00,14529.77,INR,upi,healthcare,none,successful,none,NONE,1,28,26,2,4,0.07142857142857142,14,4,0,0.4316,0
TXN_049210,CUST_09254,2027-05-28 14:15:00,1298.08,INR,upi,healthcare,past_due,failed,authentication_failure,AUTH_FAILED,1,7,0,7,5,1.0,14,4,0,0.2561,1
TXN_049211,CUST_06586,2027-05-28 14:30:00,3514.57,INR,upi,saas,none,successful,none,NONE,1,27,20,7,5,0.25925925925925924,14,4,0,0.702,0
TXN_049212,CUST_03205,2027-05-28 14:45:00,5826.56,INR,wallet,food,none,successful,none,NONE,1,9,3,6,0,0.6666666666666666,14,4,0,0.285,0
TXN_049213,CUST_00595,2027-05-28 15:00:00,2956.99,INR,credit_card,education,none,successful,none,NONE,1,5,0,5,3,1.0,15,4,0,0.2399,0
TXN_049214,CUST_04281,2027-05-28 15:15:00,1194.91,INR,debit_card,saas,none,successful,none,NONE,1,16,9,7,1,0.4375,15,4,0,0.5232,0
TXN_049215,CUST_00668,2027-05-28 15:30:00,1392.58,INR,credit_card,travel,active,successful,none,NONE,1,2,0,3,3,1.5,15,4,0,0.2428,0
TXN_049216,CUST_04645,2027-05-28 15:45:00,259.26,INR,credit_card,food,none,successful,none,NONE,1,2,0,5,5,2.5,15,4,0,0.02,0
TXN_049217,CUST_00217,2027-05-28 16:00:00,783.43,INR,upi,food,none,failed,insufficient_funds,INSUFFICIENT_FUNDS,2,23,18,5,2,0.21739130434782608,16,4,0,0.1723,0
TXN_049218,CUST_06008,2027-05-28 16:15:00,3702.29,INR,upi,healthcare,active,successful,none,NONE,1,20,20,0,1,0.0,16,4,0,0.5671,0
TXN_049219,CUST_04704,2027-05-28 16:30:00,1590.19,INR,upi,healthcare,none,failed,transient,GATEWAY_TIMEOUT,3,12,8,4,4,0.3333333333333333,16,4,0,0.4556,0
TXN_049220,CUST_09465,2027-05-28 16:45:00,2885.55,INR,upi,saas,past_due,successful,none,NONE,1,21,17,4,1,0.19047619047619047,16,4,0,0.5225,0
TXN_049221,CUST_06757,2027-05-28 17:00:00,612.77,INR,upi,food,none,successful,none,NONE,1,14,13,1,0,0.07142857142857142,17,4,0,0.494,0
TXN_049222,CUST_08158,2027-05-28 17:15:00,1415.79,INR,debit_card,travel,past_due,successful,none,NONE,1,8,6,2,1,0.25,17,4,0,0.5335,0
TXN_049223,CUST_09554,2027-05-28 17:30:00,2603.27,INR,upi,food,active,failed,insufficient_funds,INSUFFICIENT_FUNDS,1,4,0,7,2,1.75,17,4,0,0.02,0
TXN_049224,CUST_04481,2027-05-28 17:45:00,1699.93,INR,credit_card,healthcare,none,successful,none,NONE,1,5,0,7,2,1.4,17,4,0,0.1412,0
TXN_049225,CUST_04193,2027-05-28 18:00:00,8788.93,INR,upi,saas,none,successful,none,NONE,1,9,5,4,5,0.4444444444444444,18,4,0,0.3618,0
TXN_049226,CUST_08789,2027-05-28 18:15:00,1059.83,INR,credit_card,ecommerce,none,failed,insufficient_funds,INSUFFICIENT_FUNDS,3,12,12,0,0,0.0,18,4,0,0.3414,0
TXN_049227,CUST_03982,2027-05-28 18:30:00,1890.42,INR,debit_card,education,active,successful,none,NONE,1,14,11,3,0,0.21428571428571427,18,4,0,0.6519,0
TXN_049228,CUST_02799,2027-05-28 18:45:00,2178.53,INR,credit_card,education,none,failed,transient,PROCESSING_TIMEOUT,1,7,4,3,4,0.42857142857142855,18,4,0,0.7729,1
TXN_049229,CUST_04784,2027-05-28 19:00:00,777.31,INR,netbanking,travel,active,successful,none,NONE,1,15,13,2,4,0.13333333333333333,19,4,0,0.6422,0
TXN_049230,CUST_04739,2027-05-28 19:15:00,565.99,INR,wallet,food,none,successful,none,NONE,1,11,11,0,5,0.0,19,4,0,0.4752,0
TXN_049231,CUST_03579,2027-05-28 19:30:00,2317.24,INR,wallet,education,none,failed,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,14,14,0,3,0.0,19,4,0,0.4273,1
TXN_049232,CUST_04785,2027-05-28 19:45:00,3732.93,INR,upi,travel,active,failed,insufficient_funds,BALANCE_LOW,1,25,22,3,5,0.12,19,4,0,0.4765,1
TXN_049233,CUST_05560,2027-05-28 20:00:00,3008.09,INR,upi,education,none,failed,insufficient_funds,BALANCE_LOW,1,15,13,2,5,0.13333333333333333,20,4,0,0.3608,0
TXN_049234,CUST_01753,2027-05-28 20:15:00,3451.63,INR,upi,saas,past_due,successful,none,NONE,1,15,13,2,1,0.13333333333333333,20,4,0,0.5469,0
